CustomerID,CustomerName,Gender,Age,Segment,City,State,Country,JoinDate,Email,Phone
9231,Jhalak Krish,Female,51,Retail,Ghaziabad,Uttar Pradesh,India,2019-03-02,jhalak9231@gmail.com,6831282047
9232,Reva Chad,Female,46,Retail,Kochi,Kerala,India,2019-06-22,reva9232@gmail.com,4456586804
9233,Charita Dhaliwal,Female,24,Retail,Kochi,Kerala,India,2019-11-15,charita9233@gmail.com,1723541431
9234,Frederick Sarna,Male,33,Retail,Chandigarh,Chandigarh,India,2023-05-30,frederick9234@gmail.com,5785028124
9235,William Sarna,Male,61,Retail,Mumbai,Maharashtra,India,2025-10-02,william9235@gmail.com,4277663045
9236,Rachita Acharya,Female,23,Corporate,Chandigarh,Chandigarh,India,2024-09-28,rachita9236@gmail.com,7990067321
9237,Isaac Purohit,Male,63,Wholesale,Ahmedabad,Gujarat,India,2018-07-26,isaac9237@gmail.com,6359597124
9238,Madhavi Sanghvi,Female,31,Online,Chandigarh,Chandigarh,India,2020-04-24,madhavi9238@gmail.com,1962086390
9239,Sai Chaudhuri,Female,59,Retail,Jaipur,Rajasthan,India,2023-02-26,sai9239@gmail.com,1697472795
9240,Indali Tak,Female,20,Retail,Jaipur,Rajasthan,India,2021-12-22,indali9240@gmail.com,9245341330
9241,Upadhriti Singhal,Female,70,Retail,Noida,Uttar Pradesh,India,2025-04-13,upadhriti9241@gmail.com,7269068497
9242,Mitali Chandra,Female,30,Online,Chandigarh,Chandigarh,India,2020-04-07,mitali9242@gmail.com,4588208595
9243,Ubika Mitter,Female,19,Wholesale,Indore,Madhya Pradesh,India,2022-10-26,ubika9243@gmail.com,1822624333
9244,Omaja Raja,Female,18,Wholesale,Noida,Uttar Pradesh,India,2020-09-26,omaja9244@gmail.com,7324368719
9245,Neelima Mall,Female,18,Retail,Hyderabad,Telangana,India,2022-11-05,neelima9245@gmail.com,6099142564
9246,Xiti Sengupta,Female,27,Wholesale,Kanpur,Uttar Pradesh,India,2025-12-08,xiti9246@gmail.com,5092243300
9247,Omkaar Sangha,Male,25,Wholesale,Indore,Madhya Pradesh,India,2021-08-17,omkaar9247@gmail.com,9778570511
9248,Nathaniel Rastogi,Male,19,Corporate,Kanpur,Uttar Pradesh,India,2026-05-02,nathaniel9248@gmail.com,1339437750
9249,Gautami Lal,Female,25,Wholesale,Pune,Maharashtra,India,2025-04-14,gautami9249@gmail.com,5219705304
9250,Jackson Naik,Male,19,Online,Nagpur,Maharashtra,India,2023-12-22,jackson9250@gmail.com,4722517138
9251,Zaid Mall,Male,18,Wholesale,Kanpur,Uttar Pradesh,India,2025-05-31,zaid9251@gmail.com,7675482856
9252,Tanay Shroff,Male,35,Corporate,Chandigarh,Chandigarh,India,2022-02-18,tanay9252@gmail.com,1406968627
9253,Balhaar Padmanabhan,Male,22,Wholesale,Bhopal,Madhya Pradesh,India,2018-11-09,balhaar9253@gmail.com,0551143719
9254,Finn Memon,Male,30,Online,Mumbai,Maharashtra,India,2019-12-13,finn9254@gmail.com,4497450824
9255,Yachana Dugar,Female,60,Retail,Ghaziabad,Uttar Pradesh,India,2020-02-21,yachana9255@gmail.com,2478793676
9256,Aryan Grover,Male,69,Wholesale,Noida,Uttar Pradesh,India,2026-03-10,aryan9256@gmail.com,8250147813
9257,Hemal Baria,Female,70,Retail,Indore,Madhya Pradesh,India,2023-09-16,hemal9257@gmail.com,7057163569
9258,Reva Dhar,Female,23,Retail,Mumbai,Maharashtra,India,2022-09-26,reva9258@gmail.com,4052393265
9259,Vrishti Madan,Female,62,Retail,Bengaluru,Karnataka,India,2021-08-19,vrishti9259@gmail.com,6341664220
9260,Aayush Bava,Male,24,Wholesale,Nagpur,Maharashtra,India,2022-12-29,aayush9260@gmail.com,3004682776
9261,Widisha Mangal,Female,43,Retail,Kochi,Kerala,India,2020-03-17,widisha9261@gmail.com,9624248220
9262,Wahab Pillay,Male,46,Retail,Kolkata,West Bengal,India,2019-04-17,wahab9262@gmail.com,8462583101
9263,Garima Gulati,Female,41,Retail,Kochi,Kerala,India,2023-11-15,garima9263@gmail.com,3183703447
9264,Teerth Ganesan,Male,70,Retail,Chandigarh,Chandigarh,India,2021-05-26,teerth9264@gmail.com,8816210378
9265,Jairaj Sathe,Male,70,Online,Noida,Uttar Pradesh,India,2018-08-27,jairaj9265@gmail.com,3859406392
9266,Shivansh Dhar,Male,41,Retail,Chennai,Tamil Nadu,India,2025-03-02,shivansh9266@gmail.com,1958476666
9267,Dalaja Khanna,Female,64,Retail,Jaipur,Rajasthan,India,2018-11-29,dalaja9267@gmail.com,8560454477
9268,Krish Chakraborty,Male,20,Retail,Noida,Uttar Pradesh,India,2019-03-10,krish9268@gmail.com,5796736373
9269,Oni Pai,Female,45,Retail,Nagpur,Maharashtra,India,2024-05-03,oni9269@gmail.com,4460320443
9270,Barkha Nagy,Female,44,Wholesale,Patna,Bihar,India,2020-03-06,barkha9270@gmail.com,9220025822
9271,Ayush Bora,Male,52,Retail,Noida,Uttar Pradesh,India,2018-09-12,ayush9271@gmail.com,5586614014
9272,Finn Sama,Male,49,Corporate,Nagpur,Maharashtra,India,2019-07-18,finn9272@gmail.com,3419285051
9273,Jasmit Kakar,Female,46,Online,Patna,Bihar,India,2021-11-09,jasmit9273@gmail.com,1318429562
9274,Dalaja Samra,Female,46,Wholesale,Kolkata,West Bengal,India,2026-03-16,dalaja9274@gmail.com,2606251776
9275,Bhanumati Khurana,Female,57,Wholesale,Kochi,Kerala,India,2024-12-27,bhanumati9275@gmail.com,9604264460
9276,Nimrat Singh,Female,37,Retail,Bhopal,Madhya Pradesh,India,2021-12-27,nimrat9276@gmail.com,7742540613
9277,Azaan Dhillon,Male,42,Wholesale,Noida,Uttar Pradesh,India,2025-06-28,azaan9277@gmail.com,3117879009
9278,Hiral Vala,Female,29,Retail,Nagpur,Maharashtra,India,2026-06-01,hiral9278@gmail.com,5140364891
9279,Onkar Kara,Male,57,Retail,Pune,Maharashtra,India,2025-09-09,onkar9279@gmail.com,7043152100
9280,Xiti Brahmbhatt,Female,45,Wholesale,Surat,Gujarat,India,2020-08-18,xiti9280@gmail.com,5007631882
9281,Christopher Setty,Male,42,Corporate,Bengaluru,Karnataka,India,2020-07-16,christopher9281@gmail.com,9094095417
9282,Hritik Ramanathan,Male,23,Wholesale,Chandigarh,Chandigarh,India,2023-07-17,hritik9282@gmail.com,6748937811
9283,Aarush Kade,Male,41,Retail,Chennai,Tamil Nadu,India,2026-07-12,aarush9283@gmail.com,0452853582
9284,Bakhshi Wadhwa,Male,58,Retail,Chennai,Tamil Nadu,India,2021-10-06,bakhshi9284@gmail.com,1902103253
9285,Oni Char,Female,31,Retail,Bhopal,Madhya Pradesh,India,2020-01-03,oni9285@gmail.com,2478765741
9286,Damini Warrior,Female,26,Retail,Patna,Bihar,India,2022-11-29,damini9286@gmail.com,7576620897
9287,Neha Talwar,Female,32,Retail,Noida,Uttar Pradesh,India,2022-03-08,neha9287@gmail.com,2087783209
9288,Vedhika Modi,Female,45,Wholesale,Hyderabad,Telangana,India,2020-06-22,vedhika9288@gmail.com,6810825801
9289,Alexander Kale,Male,56,Wholesale,Bengaluru,Karnataka,India,2024-08-07,alexander9289@gmail.com,9740859672
9290,Yoshita Chaudhary,Female,48,Retail,Surat,Gujarat,India,2021-06-21,yoshita9290@gmail.com,1965894562
9291,Bachittar Mani,Male,53,Retail,Hyderabad,Telangana,India,2024-01-17,bachittar9291@gmail.com,8868423932
9292,Kevin Chand,Male,65,Retail,Jaipur,Rajasthan,India,2025-06-14,kevin9292@gmail.com,0670132158
9293,Lila Roy,Female,54,Online,Ahmedabad,Gujarat,India,2026-04-17,lila9293@gmail.com,9302532167
9294,Jeet Dube,Male,55,Retail,Bengaluru,Karnataka,India,2023-05-12,jeet9294@gmail.com,4628781327
9295,Avni Dugal,Female,50,Retail,Indore,Madhya Pradesh,India,2021-09-07,avni9295@gmail.com,9491516888
9296,Fariq Sampath,Male,54,Wholesale,Ahmedabad,Gujarat,India,2023-10-27,fariq9296@gmail.com,0463795388
9297,Netra Aggarwal,Female,66,Wholesale,Noida,Uttar Pradesh,India,2019-10-23,netra9297@gmail.com,1637210707
9298,Tanay Srinivas,Male,38,Online,Lucknow,Uttar Pradesh,India,2019-01-10,tanay9298@gmail.com,4703970693
9299,Nidra Jani,Female,67,Corporate,Kolkata,West Bengal,India,2018-10-12,nidra9299@gmail.com,8279913334
9300,Saksham Biswas,Male,37,Retail,Indore,Madhya Pradesh,India,2020-07-29,saksham9300@gmail.com,3427098077
9301,Brijesh Deshmukh,Male,31,Retail,Jaipur,Rajasthan,India,2020-06-25,brijesh9301@gmail.com,8181510387
9302,Libni Chakraborty,Female,40,Retail,Chennai,Tamil Nadu,India,2026-06-20,libni9302@gmail.com,1506319426
9303,Orinder Shenoy,Male,62,Retail,Pune,Maharashtra,India,2025-09-21,orinder9303@gmail.com,4945019799
9304,Divya Ahluwalia,Female,55,Retail,Mumbai,Maharashtra,India,2023-11-01,divya9304@gmail.com,4789557163
9305,Vasana Rajan,Female,21,Wholesale,Hyderabad,Telangana,India,2021-11-14,vasana9305@gmail.com,6423987644
9306,Jeremiah Puri,Male,42,Wholesale,Chennai,Tamil Nadu,India,2019-06-09,jeremiah9306@gmail.com,7842490932
9307,Vidhi Bhasin,Female,59,Retail,Indore,Madhya Pradesh,India,2024-05-09,vidhi9307@gmail.com,8254958432
9308,Baghyawati Keer,Female,57,Retail,Hyderabad,Telangana,India,2020-07-11,baghyawati9308@gmail.com,8601499637
9309,Balvan Viswanathan,Male,24,Retail,Chandigarh,Chandigarh,India,2022-07-15,balvan9309@gmail.com,3643194290
9310,Nitara Dave,Female,18,Corporate,Indore,Madhya Pradesh,India,2022-09-22,nitara9310@gmail.com,5247943716
9311,Leena Garde,Female,19,Retail,Lucknow,Uttar Pradesh,India,2024-10-15,leena9311@gmail.com,0910095967
9312,Saumya Manda,Female,67,Online,Ahmedabad,Gujarat,India,2024-12-24,saumya9312@gmail.com,3660014826
9313,Nidhi Amble,Female,69,Retail,Surat,Gujarat,India,2022-01-27,nidhi9313@gmail.com,7360956781
9314,Daksh Magar,Male,37,Retail,Delhi,Delhi,India,2022-08-14,daksh9314@gmail.com,8015544228
9315,Zinal Bhasin,Female,48,Retail,Chandigarh,Chandigarh,India,2023-07-23,zinal9315@gmail.com,9153899180
9316,Ekapad Dave,Male,35,Corporate,Noida,Uttar Pradesh,India,2023-11-17,ekapad9316@gmail.com,8938912003
9317,Nathan Halder,Male,18,Retail,Nagpur,Maharashtra,India,2024-09-23,nathan9317@gmail.com,8653931241
9318,Jatin Chowdhury,Male,52,Corporate,Patna,Bihar,India,2020-08-26,jatin9318@gmail.com,4349083314
9319,Vaishnavi Chaudhary,Female,57,Wholesale,Kochi,Kerala,India,2021-04-17,vaishnavi9319@gmail.com,8713708888
9320,Andrew Goyal,Male,66,Corporate,Bengaluru,Karnataka,India,2024-06-26,andrew9320@gmail.com,5053360732
9321,Samarth Saini,Male,46,Online,Noida,Uttar Pradesh,India,2021-05-11,samarth9321@gmail.com,8547266245
9322,Eshana Gour,Female,51,Retail,Chennai,Tamil Nadu,India,2023-12-07,eshana9322@gmail.com,1691669410
9323,Henry Kala,Male,23,Retail,Nagpur,Maharashtra,India,2025-06-20,henry9323@gmail.com,3832202003
9324,Divya Hayer,Female,30,Retail,Mumbai,Maharashtra,India,2023-01-25,divya9324@gmail.com,8280736451
9325,Varenya Sanghvi,Female,21,Wholesale,Ghaziabad,Uttar Pradesh,India,2021-10-02,varenya9325@gmail.com,1844855220
9326,Vamakshi Sen,Female,61,Retail,Jaipur,Rajasthan,India,2024-06-11,vamakshi9326@gmail.com,6617864085
9327,Timothy Chad,Male,39,Online,Jaipur,Rajasthan,India,2021-07-17,timothy9327@gmail.com,5789541187
9328,Deepa Kata,Female,28,Retail,Kanpur,Uttar Pradesh,India,2022-01-19,deepa9328@gmail.com,5223525513
9329,Ryan Ramanathan,Male,32,Retail,Nagpur,Maharashtra,India,2021-01-06,ryan9329@gmail.com,7358453019
9330,Kala Chatterjee,Female,57,Corporate,Ghaziabad,Uttar Pradesh,India,2022-01-11,kala9330@gmail.com,9477076836
9331,Saksham Palla,Male,60,Retail,Bengaluru,Karnataka,India,2019-07-12,saksham9331@gmail.com,2215748286
9332,Rachana Deep,Female,49,Corporate,Delhi,Delhi,India,2023-04-29,rachana9332@gmail.com,1872923485
9333,Zehaan Shenoy,Male,33,Wholesale,Indore,Madhya Pradesh,India,2024-05-24,zehaan9333@gmail.com,3644208651
9334,Umang Balakrishnan,Male,42,Retail,Surat,Gujarat,India,2024-06-06,umang9334@gmail.com,1059625900
9335,Onveer Agarwal,Male,39,Corporate,Kochi,Kerala,India,2021-07-09,onveer9335@gmail.com,4107903542
9336,Sachi Pall,Female,61,Retail,Kolkata,West Bengal,India,2025-10-06,sachi9336@gmail.com,8760486264
9337,Ekavir Gaba,Male,21,Corporate,Kanpur,Uttar Pradesh,India,2021-04-26,ekavir9337@gmail.com,1230473460
9338,Neel Muni,Male,51,Corporate,Chandigarh,Chandigarh,India,2024-01-31,neel9338@gmail.com,3428002714
9339,Nicholas Walla,Male,46,Wholesale,Mumbai,Maharashtra,India,2025-07-01,nicholas9339@gmail.com,1037192442
9340,Chaman Sha,Female,43,Retail,Nagpur,Maharashtra,India,2019-01-08,chaman9340@gmail.com,5671116870
9341,Ekalinga Choudhury,Male,34,Wholesale,Pune,Maharashtra,India,2023-10-21,ekalinga9341@gmail.com,7677800531
9342,Laban Dara,Male,18,Online,Hyderabad,Telangana,India,2024-12-31,laban9342@gmail.com,2288165960
9343,Yagnesh Bhargava,Male,58,Retail,Jaipur,Rajasthan,India,2024-03-11,yagnesh9343@gmail.com,5509642326
9344,Yashoda Venkataraman,Female,22,Retail,Ghaziabad,Uttar Pradesh,India,2022-10-17,yashoda9344@gmail.com,8534152481
9345,Zayan Vora,Male,39,Retail,Kochi,Kerala,India,2020-10-26,zayan9345@gmail.com,8206176053
9346,George Chhabra,Male,64,Online,Patna,Bihar,India,2019-09-20,george9346@gmail.com,5296544420
9347,Triya Dua,Female,25,Retail,Surat,Gujarat,India,2021-03-09,triya9347@gmail.com,5146738856
9348,Kabir Raju,Male,43,Retail,Kanpur,Uttar Pradesh,India,2020-06-22,kabir9348@gmail.com,6230042351
9349,Vedant Mohanty,Male,51,Retail,Bengaluru,Karnataka,India,2023-05-07,vedant9349@gmail.com,7820279113
9350,Baljiwan Jhaveri,Male,45,Wholesale,Lucknow,Uttar Pradesh,India,2025-04-05,baljiwan9350@gmail.com,2082860549
9351,Vasatika Sheth,Female,25,Retail,Bhopal,Madhya Pradesh,India,2022-10-18,vasatika9351@gmail.com,6348277640
9352,Qarin Shanker,Male,64,Retail,Noida,Uttar Pradesh,India,2019-06-02,qarin9352@gmail.com,6384830975
9353,Harsh Buch,Male,21,Corporate,Chandigarh,Chandigarh,India,2022-08-12,harsh9353@gmail.com,8356392429
9354,Manthan Chandran,Male,55,Retail,Jaipur,Rajasthan,India,2019-05-29,manthan9354@gmail.com,5608905104
9355,Girik Rama,Male,25,Wholesale,Chandigarh,Chandigarh,India,2022-06-27,girik9355@gmail.com,1297543620
9356,Tanay Narula,Male,28,Wholesale,Jaipur,Rajasthan,India,2024-12-21,tanay9356@gmail.com,2249050960
9357,Daksha Dhillon,Female,25,Retail,Patna,Bihar,India,2019-05-25,daksha9357@gmail.com,3080196988
9358,Nisha Dhillon,Female,66,Retail,Delhi,Delhi,India,2024-12-19,nisha9358@gmail.com,8379692702
9359,Ucchal Zachariah,Female,54,Wholesale,Ghaziabad,Uttar Pradesh,India,2025-08-18,ucchal9359@gmail.com,2960332874
9360,Fiyaz Sawhney,Male,28,Retail,Jaipur,Rajasthan,India,2025-07-24,fiyaz9360@gmail.com,4016801380
9361,Daksh Sami,Male,25,Corporate,Delhi,Delhi,India,2022-09-04,daksh9361@gmail.com,0070954382
9362,Chanakya Goyal,Male,46,Retail,Nagpur,Maharashtra,India,2024-08-03,chanakya9362@gmail.com,7095787346
9363,Indrajit Mammen,Male,21,Wholesale,Bengaluru,Karnataka,India,2025-07-03,indrajit9363@gmail.com,5157943893
9364,Oeshi Datta,Female,45,Wholesale,Jaipur,Rajasthan,India,2025-12-21,oeshi9364@gmail.com,8703954238
9365,Ekaja Boase,Female,41,Wholesale,Ghaziabad,Uttar Pradesh,India,2024-12-07,ekaja9365@gmail.com,9609878368
9366,Anmol Bhargava,Male,27,Retail,Bhopal,Madhya Pradesh,India,2018-12-24,anmol9366@gmail.com,8350559364
9367,David Bava,Male,60,Retail,Ahmedabad,Gujarat,India,2023-05-12,david9367@gmail.com,8203062002
9368,Dhriti Gala,Female,24,Online,Kochi,Kerala,India,2021-04-11,dhriti9368@gmail.com,2986058603
9369,Aashi Loyal,Female,62,Wholesale,Surat,Gujarat,India,2019-11-12,aashi9369@gmail.com,6944995164
9370,Quincy Sood,Male,30,Corporate,Lucknow,Uttar Pradesh,India,2024-04-18,quincy9370@gmail.com,8844061917
9371,Logan Soman,Male,59,Retail,Bhopal,Madhya Pradesh,India,2024-03-20,logan9371@gmail.com,5064648657
9372,Owen Murty,Male,30,Retail,Nagpur,Maharashtra,India,2019-08-11,owen9372@gmail.com,1043450020
9373,Damyanti Nair,Female,31,Retail,Bengaluru,Karnataka,India,2019-02-13,damyanti9373@gmail.com,6028962435
9374,Urmi Sastry,Female,67,Retail,Bhopal,Madhya Pradesh,India,2020-01-04,urmi9374@gmail.com,1560655553
9375,Balveer Panchal,Male,29,Retail,Jaipur,Rajasthan,India,2023-05-29,balveer9375@gmail.com,6546389678
9376,Amol Keer,Male,27,Corporate,Bengaluru,Karnataka,India,2026-05-30,amol9376@gmail.com,3635267279
9377,Niharika Sangha,Female,29,Online,Ghaziabad,Uttar Pradesh,India,2021-05-14,niharika9377@gmail.com,3088951372
9378,Vidhi Dasgupta,Female,58,Retail,Pune,Maharashtra,India,2021-06-11,vidhi9378@gmail.com,2334740961
9379,Raghav Pillai,Male,26,Retail,Delhi,Delhi,India,2022-05-25,raghav9379@gmail.com,6712061540
9380,Gaurangi Thakkar,Female,33,Retail,Hyderabad,Telangana,India,2020-05-12,gaurangi9380@gmail.com,9878438233
9381,Vasatika Mitter,Female,70,Retail,Mumbai,Maharashtra,India,2020-12-11,vasatika9381@gmail.com,7131772718
9382,Chakrika Baral,Female,37,Corporate,Delhi,Delhi,India,2025-04-30,chakrika9382@gmail.com,3678193715
9383,Arin Nigam,Male,66,Retail,Chandigarh,Chandigarh,India,2024-10-05,arin9383@gmail.com,2188260327
9384,Pallavi Nagar,Female,48,Retail,Ghaziabad,Uttar Pradesh,India,2020-08-05,pallavi9384@gmail.com,9591366953
9385,Ojasvi Sane,Female,26,Retail,Kolkata,West Bengal,India,2024-10-13,ojasvi9385@gmail.com,8273112015
9386,Vritti Lall,Female,29,Corporate,Lucknow,Uttar Pradesh,India,2023-11-29,vritti9386@gmail.com,0019801650
9387,Wazir Kuruvilla,Male,33,Corporate,Delhi,Delhi,India,2024-07-28,wazir9387@gmail.com,9678200993
9388,William Ram,Male,22,Retail,Noida,Uttar Pradesh,India,2023-09-05,william9388@gmail.com,9805854656
9389,Mahika Srinivasan,Female,36,Corporate,Bengaluru,Karnataka,India,2021-03-21,mahika9389@gmail.com,9242377785
9390,Samar Kota,Male,35,Retail,Noida,Uttar Pradesh,India,2023-06-25,samar9390@gmail.com,4252188102
9391,Upasna Chandran,Female,22,Retail,Jaipur,Rajasthan,India,2020-03-20,upasna9391@gmail.com,9440461736
9392,Tristan Narayan,Male,29,Retail,Chandigarh,Chandigarh,India,2022-08-11,tristan9392@gmail.com,4030506276
9393,Vaishnavi Sibal,Female,55,Wholesale,Ahmedabad,Gujarat,India,2025-09-20,vaishnavi9393@gmail.com,6512409342
9394,Chakradhar Loke,Male,53,Wholesale,Ahmedabad,Gujarat,India,2022-11-27,chakradhar9394@gmail.com,2817212050
9395,Gagan Narain,Male,54,Retail,Patna,Bihar,India,2024-04-03,gagan9395@gmail.com,8635573074
9396,Saumya Lall,Female,60,Wholesale,Chennai,Tamil Nadu,India,2024-02-16,saumya9396@gmail.com,4897568811
9397,Ekta Tandon,Female,59,Retail,Bhopal,Madhya Pradesh,India,2020-05-23,ekta9397@gmail.com,6347371145
9398,Samaksh Gera,Male,65,Online,Kolkata,West Bengal,India,2019-04-16,samaksh9398@gmail.com,7836907457
9399,Sanaya Gaba,Female,59,Corporate,Hyderabad,Telangana,India,2026-06-19,sanaya9399@gmail.com,6324634157
9400,Upasna Divan,Female,67,Wholesale,Indore,Madhya Pradesh,India,2024-02-02,upasna9400@gmail.com,3067271407
9401,Jonathan Agate,Male,57,Wholesale,Patna,Bihar,India,2023-04-29,jonathan9401@gmail.com,9455167530
9402,Pranit Merchant,Male,70,Retail,Pune,Maharashtra,India,2020-01-06,pranit9402@gmail.com,5383818279
9403,Shivani Bobal,Female,55,Retail,Chandigarh,Chandigarh,India,2022-08-12,shivani9403@gmail.com,9398805878
9404,Gopal Sachdev,Male,38,Retail,Chennai,Tamil Nadu,India,2020-03-27,gopal9404@gmail.com,9028048458
9405,Yahvi Ravel,Female,40,Retail,Mumbai,Maharashtra,India,2023-05-08,yahvi9405@gmail.com,7495960399
9406,Hiral Basak,Female,49,Retail,Delhi,Delhi,India,2023-06-10,hiral9406@gmail.com,3474272011
9407,Agastya Bir,Male,53,Online,Bhopal,Madhya Pradesh,India,2025-07-31,agastya9407@gmail.com,3956286771
9408,Eshana Thaman,Female,36,Wholesale,Chandigarh,Chandigarh,India,2021-12-26,eshana9408@gmail.com,6738533137
9409,Januja Ahluwalia,Female,68,Retail,Chennai,Tamil Nadu,India,2020-03-15,januja9409@gmail.com,4073735838
9410,Udyati Dube,Female,44,Corporate,Patna,Bihar,India,2020-10-11,udyati9410@gmail.com,1480682552
9411,Kavya Prakash,Female,67,Retail,Bengaluru,Karnataka,India,2023-10-03,kavya9411@gmail.com,9085357140
9412,Wazir Master,Male,55,Retail,Lucknow,Uttar Pradesh,India,2020-07-05,wazir9412@gmail.com,1713773251
9413,Lajita Ravel,Female,35,Corporate,Bhopal,Madhya Pradesh,India,2024-08-06,lajita9413@gmail.com,6779387625
9414,Bishakha Kar,Female,28,Online,Hyderabad,Telangana,India,2025-08-17,bishakha9414@gmail.com,8427629082
9415,Ridhi Sankaran,Female,24,Retail,Lucknow,Uttar Pradesh,India,2025-04-14,ridhi9415@gmail.com,7534363942
9416,Teerth Agrawal,Male,65,Retail,Mumbai,Maharashtra,India,2024-03-09,teerth9416@gmail.com,9260053490
9417,Joshua Sastry,Male,36,Retail,Noida,Uttar Pradesh,India,2020-01-18,joshua9417@gmail.com,1166271609
9418,Dipta Devan,Female,60,Wholesale,Chennai,Tamil Nadu,India,2023-10-04,dipta9418@gmail.com,6163217405
9419,Nakul Sharma,Male,19,Wholesale,Nagpur,Maharashtra,India,2026-03-23,nakul9419@gmail.com,4846159973
9420,Isha Basak,Female,39,Retail,Jaipur,Rajasthan,India,2025-04-29,isha9420@gmail.com,8922732138
9421,Advay Rajan,Male,32,Retail,Kanpur,Uttar Pradesh,India,2025-03-13,advay9421@gmail.com,5921251267
9422,Xiti Tella,Female,18,Online,Kochi,Kerala,India,2020-10-15,xiti9422@gmail.com,8371764714
9423,Dalaja Seth,Female,34,Retail,Delhi,Delhi,India,2026-02-06,dalaja9423@gmail.com,5411005243
9424,Vivaan Nath,Male,27,Retail,Kolkata,West Bengal,India,2024-12-12,vivaan9424@gmail.com,6258311747
9425,Ria Oak,Female,44,Corporate,Bengaluru,Karnataka,India,2019-10-20,ria9425@gmail.com,0901477377
9426,Omisha Pant,Female,68,Corporate,Patna,Bihar,India,2022-08-21,omisha9426@gmail.com,6007147956
9427,Balendra Borah,Male,70,Wholesale,Chennai,Tamil Nadu,India,2026-04-01,balendra9427@gmail.com,0575991806
9428,Frederick Narang,Male,25,Retail,Bhopal,Madhya Pradesh,India,2018-08-11,frederick9428@gmail.com,3917555282
9429,Tarak Grewal,Male,22,Corporate,Indore,Madhya Pradesh,India,2020-06-02,tarak9429@gmail.com,5232863027
9430,Daniel Bhavsar,Male,37,Wholesale,Noida,Uttar Pradesh,India,2021-06-07,daniel9430@gmail.com,0758066542
9431,Anita Murty,Female,70,Retail,Bengaluru,Karnataka,India,2023-01-09,anita9431@gmail.com,0850417358
9432,Lucky Virk,Male,65,Retail,Indore,Madhya Pradesh,India,2026-03-05,lucky9432@gmail.com,2591445809
9433,Rachita Kamdar,Female,66,Corporate,Ahmedabad,Gujarat,India,2026-01-13,rachita9433@gmail.com,7503585510
9434,Yuvraj Goda,Male,23,Retail,Pune,Maharashtra,India,2022-05-29,yuvraj9434@gmail.com,7325234297
9435,Pranav Bail,Male,24,Corporate,Ahmedabad,Gujarat,India,2020-09-18,pranav9435@gmail.com,1231031900
9436,Jagvi Bava,Female,33,Retail,Hyderabad,Telangana,India,2022-10-11,jagvi9436@gmail.com,5010435881
9437,Kashvi Kara,Female,68,Online,Lucknow,Uttar Pradesh,India,2025-04-13,kashvi9437@gmail.com,1952508366
9438,Ijaya Rai,Female,19,Retail,Delhi,Delhi,India,2020-11-23,ijaya9438@gmail.com,8218786578
9439,Ishwar Kakar,Male,69,Retail,Patna,Bihar,India,2021-04-11,ishwar9439@gmail.com,2300712389
9440,Jagvi Mitra,Female,53,Online,Jaipur,Rajasthan,India,2025-02-04,jagvi9440@gmail.com,8885956904
9441,Fariq Nadig,Male,20,Retail,Mumbai,Maharashtra,India,2020-02-07,fariq9441@gmail.com,0910845435
9442,Alexander Soman,Male,22,Corporate,Jaipur,Rajasthan,India,2026-03-03,alexander9442@gmail.com,6941160506
9443,Logan Choudhary,Male,23,Retail,Bhopal,Madhya Pradesh,India,2026-04-26,logan9443@gmail.com,7961986144
9444,Udant Sandal,Male,34,Online,Patna,Bihar,India,2019-08-15,udant9444@gmail.com,9732292993
9445,Victor Bawa,Male,58,Wholesale,Kanpur,Uttar Pradesh,India,2020-11-07,victor9445@gmail.com,9745396161
9446,Darika Barad,Female,29,Corporate,Chennai,Tamil Nadu,India,2018-11-19,darika9446@gmail.com,2999972479
9447,Devika Chadha,Female,56,Wholesale,Chandigarh,Chandigarh,India,2026-01-03,devika9447@gmail.com,2238151113
9448,Ayush Keer,Male,60,Retail,Chennai,Tamil Nadu,India,2025-02-15,ayush9448@gmail.com,8473216643
9449,Girik Dara,Male,30,Wholesale,Surat,Gujarat,India,2019-12-03,girik9449@gmail.com,8854141375
9450,Anamika Agarwal,Female,31,Corporate,Surat,Gujarat,India,2024-01-04,anamika9450@gmail.com,7227553734
9451,Ladli Choudhry,Female,26,Retail,Jaipur,Rajasthan,India,2023-12-23,ladli9451@gmail.com,2213060396
9452,Chavvi Bala,Female,22,Corporate,Noida,Uttar Pradesh,India,2018-11-16,chavvi9452@gmail.com,1418053720
9453,Daniel Date,Male,43,Retail,Jaipur,Rajasthan,India,2019-09-24,daniel9453@gmail.com,5330152899
9454,Michael Kaul,Male,25,Retail,Jaipur,Rajasthan,India,2022-10-13,michael9454@gmail.com,5460233533
9455,Maanav Dua,Male,41,Retail,Lucknow,Uttar Pradesh,India,2019-02-19,maanav9455@gmail.com,3674865874
9456,Tripti Gokhale,Female,37,Retail,Chandigarh,Chandigarh,India,2024-08-05,tripti9456@gmail.com,7999761090
9457,Yoshita Wagle,Female,61,Wholesale,Bengaluru,Karnataka,India,2025-05-14,yoshita9457@gmail.com,0347830911
9458,Laban Hans,Male,40,Retail,Kochi,Kerala,India,2026-03-26,laban9458@gmail.com,7291632300
9459,Varsha Comar,Female,60,Retail,Bengaluru,Karnataka,India,2024-03-08,varsha9459@gmail.com,5287608472
